id,geo_id,county,county_pop_21,mk_pop,pval_mk,slp_pop,pval_ols,coef_pop,pval_poisson,WUICLASS10_tract,WUIFLAG10_tract,tract_id_num
06001433900,1400000US06001433900,Alameda County,1673133,0.5454545021057129,0.016393303871154785,136.10489510489495,0.001054552381013979,0.019292915813256407,1.6669143071971872e-83,High_Dens_Interface,2,6001433900
06001404700,1400000US06001404700,Alameda County,1673133,0.5757575035095215,0.011174798011779785,11.447552447552368,0.010441656378638803,0.005496545523660192,0.0027049250410997503,High_Dens_Interface,2,6001404700
06001443104,1400000US06001443104,Alameda County,1673133,0.2595495283603668,0.2714412212371826,18.52447552447539,0.17926262922851993,0.003325349987546499,0.002998498131867761,High_Dens_Interface,2,6001443104
06001450746,1400000US06001450746,Alameda County,1673133,0.6060605645179749,0.007487893104553223,57.15034965034946,0.0022598995807385676,0.01723193270091026,1.9421235125957586e-32,High_Dens_Interface,2,6001450746
06099003500,1400000US06099003500,Stanislaus County,550842,0.9555555582046509,1.722574234008789e-4,192.48484848484824,2.0991367794627842e-5,0.017579961818397473,1.3175053692118575e-62,High_Dens_Interface,2,6099003500
06099003202,1400000US06099003202,Stanislaus County,550842,0.9555555582046509,1.722574234008789e-4,366.69696969697003,1.4007578511580121e-7,0.022386481163906773,4.6958505078911245e-149,High_Dens_Interface,2,6099003202
06019001900,1400000US06019001900,Fresno County,1003150,0.6888889074325562,0.007290363311767578,24.199999999999996,0.0017113258719064523,0.008781025610111827,2.832910761607755e-5,Low_Dens_Intermix,1,6019001900
06019003804,1400000US06019003804,Fresno County,1003150,0.666666567325592,0.0031919479370117188,117.57342657342618,0.0010810293891315252,0.01922640552567026,3.782462600538393e-72,Med_Dens_Intermix,1,6019003804
06019007801,1400000US06019007801,Fresno County,1003150,0.45454540848731995,0.0467449426651001,69.32167832167816,0.01930819480017449,0.02593249783894503,1.1351464877362914e-57,Low_Dens_Interface,2,6019007801
06089012101,1400000US06089012101,Shasta County,181935,0.060606054961681366,0.837011456489563,0.3636363636361899,0.9813668833466973,7.944573481429693e-5,0.9487518580497093,Med_Dens_Interface,2,6089012101
06089012603,1400000US06089012603,Shasta County,181935,0.333333283662796,0.14986073970794678,23.552447552447486,0.06668957131427924,0.005814219349645871,9.651959157945124e-6,Low_Dens_Intermix,1,6089012603
06089010806,1400000US06089010806,Shasta County,181935,-0.21212118864059448,0.37269145250320435,-8.909090909090994,0.47101458952207265,-0.002933899967677191,0.05319969484360441,Med_Dens_Interface,2,6089010806
06089011209,1400000US06089011209,Shasta County,181935,0.363636314868927,0.11475670337677002,32.58741258741239,0.17086407055023384,0.005294103659031733,6.813419538056464e-7,High_Dens_Interface,2,6089011209
06067008909,1400000US06067008909,Sacramento County,1571767,0.21212118864059448,0.37269139289855957,20.244755244755172,0.06982099945475369,0.008552622471395465,6.523129712361636e-7,Med_Dens_Intermix,1,6067008909
06067008702,1400000US06067008702,Sacramento County,1571767,-0.3030302822589874,0.1926162838935852,-20.961538461538535,0.400510618281804,-0.006999867700319867,4.647974697603163e-6,High_Dens_Interface,2,6067008702
06067009317,1400000US06067009317,Sacramento County,1571767,0.5454545021057129,0.016393303871154785,81.53846153846132,0.01904306126088064,0.01348409548358025,4.9001636091441845e-36,Med_Dens_Intermix,1,6067009317
06067008513,1400000US06067008513,Sacramento County,1571767,0.9393938183784485,2.872943878173828e-5,136.59790209790188,2.3819441137395612e-6,0.04225558114622294,5.567894581823185e-180,Med_Dens_Interface,2,6067008513
06067009311,1400000US06067009311,Sacramento County,1571767,0.09090907871723175,0.7317017316818237,18.66783216783183,0.3409082441766177,0.0028352803777772647,0.005939759731527685,Med_Dens_Intermix,1,6067009311
06067008510,1400000US06067008510,Sacramento County,1571767,0.8484847545623779,1.6224384307861328e-4,77.21328671328659,1.5348563272957238e-5,0.016758329899186974,4.369797000446848e-42,Med_Dens_Interface,2,6067008510
06067009325,1400000US06067009325,Sacramento County,1571767,0.20000000298023224,0.4742743968963623,8.193939393939395,0.49858573399435036,0.009603012989361776,0.01085060521690597,Low_Dens_Intermix,1,6067009325
06067009637,1400000US06067009637,Sacramento County,1571767,0.6060605645179749,0.007487893104553223,122.17132867132844,0.005399906022117268,0.019213116158594182,7.575145715280112e-75,High_Dens_Interface,2,6067009637
06067007101,1400000US06067007101,Sacramento County,1571767,0.5151514410972595,0.02364218235015869,14.776223776223775,0.005073372066548274,0.05965109204689779,8.82050769214862e-29,Low_Dens_Intermix,1,6067007101
06053011700,1400000US06053011700,Monterey County,438953,0.24242421984672546,0.30367326736450195,12.839160839160776,0.35227803087035015,0.0033494371120794462,0.013146898517543278,High_Dens_Interface,2,6053011700
06053011102,1400000US06053011102,Monterey County,438953,0.644444465637207,0.012266039848327637,235.07878787878815,1.7117569226981585e-4,0.020308891705062337,1.563690113924408e-87,High_Dens_Interface,2,6053011102
06053011000,1400000US06053011000,Monterey County,438953,-0.42222222685813904,0.10740465670824051,-37.66060606060613,0.03893261193866797,-0.006253417859325494,1.0452922424350747e-5,Med_Dens_Interface,2,6053011000
06053000104,1400000US06053000104,Monterey County,438953,0.1984790563583374,0.40947818756103516,14.499999999999739,0.2542529323113755,0.0038501213222711266,0.004722759072923443,High_Dens_Interface,2,6053000104
06053014102,1400000US06053014102,Monterey County,438953,0.45454540848731995,0.0467449426651001,130.29020979020973,0.0031148251087808115,0.04913552704988681,8.448467502854503e-199,Med_Dens_Interface,2,6053014102
06053010900,1400000US06053010900,Monterey County,438953,-0.8787877559661865,9.281902021029964e-5,-221.34265734265756,5.175559848452197e-6,-0.023138161533670838,7.049268192888361e-161,Low_Dens_Interface,2,6053010900
06053011202,1400000US06053011202,Monterey County,438953,0.727272629737854,0.0012689828872680664,94.11188811188772,0.0010401408183605533,0.013168630943021389,2.109054079848413e-40,High_Dens_Interface,2,6053011202
06053011302,1400000US06053011302,Monterey County,438953,0.787878692150116,4.7016143798828125e-4,95.51048951048944,5.610087461508488e-5,0.017282236346384018,3.4058096896795625e-53,High_Dens_Interface,2,6053011302
06053010305,1400000US06053010305,Monterey County,438953,0.5454545021057129,0.016393303871154785,31.381118881118695,0.006530444163617072,0.006853672768114174,2.9367383545795232e-8,Med_Dens_Interface,2,6053010305
06053010102,1400000US06053010102,Monterey County,438953,-0.030303027480840683,0.9453298449516296,-20.440559440559607,0.43319640180913754,-0.005931607717502812,3.1333856159645024e-5,Med_Dens_Intermix,2,6053010102
06053010202,1400000US06053010202,Monterey County,438953,0.030303027480840683,0.9453299045562744,4.989510489510333,0.8566625348829106,0.0010709240356223243,0.38204785694519766,Low_Dens_Intermix,1,6053010202
06053010603,1400000US06053010603,Monterey County,438953,0.3030302822589874,0.19261622428894043,69.3356643356641,0.08283603728328706,0.009150847052323639,1.6769938408349855e-21,High_Dens_Interface,2,6053010603
06001421100,1400000US06001421100,Alameda County,1673133,-0.1515151411294937,0.5371338129043579,-1.5454545454546251,0.7016110745243566,-7.341255126187254e-4,0.6871013144861859,High_Dens_Interface,2,6001421100
06001421400,1400000US06001421400,Alameda County,1673133,-0.12121210992336273,0.6312218308448792,-3.0909090909091823,0.4605666966715447,-0.001825534393635403,0.369046291795935,High_Dens_Interface,2,6001421400
06001421700,1400000US06001421700,Alameda County,1673133,-0.666666567325592,0.0031919656321406364,-31.636363636363754,0.004408445158615091,-0.00863161430367101,4.161967756758466e-10,High_Dens_Interface,2,6001421700
06001421800,1400000US06001421800,Alameda County,1673133,0.333333283662796,0.14986073970794678,9.86013986013977,0.07726506910136369,0.004570752938672528,0.011132071182640892,High_Dens_Interface,2,6001421800
