GEO_ID,NAME,estimate_2020,estimate_2021,estimate_2022,chg_20_21,chg_21_22,chg_20_22,pct_chg_20_21,pct_chg_21_22,pct_chg_20_22,county
1400000US06001435102,"Census Tract 4351.02, Alameda County, California",6391,6409,6137,18,-272,-254,0.28,-4.24,-3.97,Alameda County
1400000US06001435103,"Census Tract 4351.03, Alameda County, California",7621,8194,7774,573,-420,153,7.52,-5.13,2.01,Alameda County
1400000US06001435104,"Census Tract 4351.04, Alameda County, California",5984,6553,6856,569,303,872,9.51,4.62,14.57,Alameda County
1400000US06001435200,"Census Tract 4352, Alameda County, California",4916,4870,4647,-46,-223,-269,-0.94,-4.58,-5.47,Alameda County
1400000US06001435300,"Census Tract 4353, Alameda County, California",4943,5144,4812,201,-332,-131,4.07,-6.45,-2.65,Alameda County
1400000US06001435400,"Census Tract 4354, Alameda County, California",4584,5231,5048,647,-183,464,14.11,-3.5,10.12,Alameda County
1400000US06001435500,"Census Tract 4355, Alameda County, California",4192,4452,4153,260,-299,-39,6.2,-6.72,-0.93,Alameda County
1400000US06001435601,"Census Tract 4356.01, Alameda County, California",5346,5136,5449,-210,313,103,-3.93,6.09,1.93,Alameda County
1400000US06001435602,"Census Tract 4356.02, Alameda County, California",5311,5337,5671,26,334,360,0.49,6.26,6.78,Alameda County
1400000US06001435700,"Census Tract 4357, Alameda County, California",5209,5172,4819,-37,-353,-390,-0.71,-6.83,-7.49,Alameda County
1400000US06001435800,"Census Tract 4358, Alameda County, California",5437,5760,5687,323,-73,250,5.94,-1.27,4.6,Alameda County
1400000US06001435900,"Census Tract 4359, Alameda County, California",5430,5401,5290,-29,-111,-140,-0.53,-2.06,-2.58,Alameda County
1400000US06001436000,"Census Tract 4360, Alameda County, California",5194,5104,5114,-90,10,-80,-1.73,0.2,-1.54,Alameda County
1400000US06001436100,"Census Tract 4361, Alameda County, California",6187,6307,5765,120,-542,-422,1.94,-8.59,-6.82,Alameda County
1400000US06001436200,"Census Tract 4362, Alameda County, California",4208,4167,4128,-41,-39,-80,-0.97,-0.94,-1.9,Alameda County
1400000US06001436301,"Census Tract 4363.01, Alameda County, California",5449,5825,5255,376,-570,-194,6.9,-9.79,-3.56,Alameda County
1400000US06001436302,"Census Tract 4363.02, Alameda County, California",3957,4042,3932,85,-110,-25,2.15,-2.72,-0.63,Alameda County
1400000US06001436402,"Census Tract 4364.02, Alameda County, California",2711,2741,2688,30,-53,-23,1.11,-1.93,-0.85,Alameda County
1400000US06001436403,"Census Tract 4364.03, Alameda County, California",4290,4470,4519,180,49,229,4.2,1.1,5.34,Alameda County
1400000US06001436404,"Census Tract 4364.04, Alameda County, California",3126,3181,3232,55,51,106,1.76,1.6,3.39,Alameda County
1400000US06001436500,"Census Tract 4365, Alameda County, California",5246,5435,5289,189,-146,43,3.6,-2.69,0.82,Alameda County
1400000US06001436601,"Census Tract 4366.01, Alameda County, California",6649,6620,6634,-29,14,-15,-0.44,0.21,-0.23,Alameda County
1400000US06001436602,"Census Tract 4366.02, Alameda County, California",4765,5297,5255,532,-42,490,11.16,-0.79,10.28,Alameda County
1400000US06001436700,"Census Tract 4367, Alameda County, California",3351,3429,3367,78,-62,16,2.33,-1.81,0.48,Alameda County
1400000US06001436800,"Census Tract 4368, Alameda County, California",4042,4280,4196,238,-84,154,5.89,-1.96,3.81,Alameda County
1400000US06001436900,"Census Tract 4369, Alameda County, California",6642,6750,6403,108,-347,-239,1.63,-5.14,-3.6,Alameda County
1400000US06001437000,"Census Tract 4370, Alameda County, California",3535,3622,3471,87,-151,-64,2.46,-4.17,-1.81,Alameda County
1400000US06001437101,"Census Tract 4371.01, Alameda County, California",7516,7653,7960,137,307,444,1.82,4.01,5.91,Alameda County
1400000US06001437102,"Census Tract 4371.02, Alameda County, California",4481,4438,4457,-43,19,-24,-0.96,0.43,-0.54,Alameda County
1400000US06001437200,"Census Tract 4372, Alameda County, California",8008,8504,8491,496,-13,483,6.19,-0.15,6.03,Alameda County
1400000US06001437300,"Census Tract 4373, Alameda County, California",3091,3158,3135,67,-23,44,2.17,-0.73,1.42,Alameda County
1400000US06001437400,"Census Tract 4374, Alameda County, California",3362,3629,3733,267,104,371,7.94,2.87,11.04,Alameda County
1400000US06001437500,"Census Tract 4375, Alameda County, California",4478,4395,4172,-83,-223,-306,-1.85,-5.07,-6.83,Alameda County
1400000US06001437600,"Census Tract 4376, Alameda County, California",3488,3386,3455,-102,69,-33,-2.92,2.04,-0.95,Alameda County
1400000US06001437701,"Census Tract 4377.01, Alameda County, California",3773,3675,3597,-98,-78,-176,-2.6,-2.12,-4.66,Alameda County
1400000US06001437702,"Census Tract 4377.02, Alameda County, California",3930,3770,3880,-160,110,-50,-4.07,2.92,-1.27,Alameda County
1400000US06001437800,"Census Tract 4378, Alameda County, California",5150,5240,4940,90,-300,-210,1.75,-5.73,-4.08,Alameda County
1400000US06001437900,"Census Tract 4379, Alameda County, California",2345,2125,2032,-220,-93,-313,-9.38,-4.38,-13.35,Alameda County
1400000US06001438000,"Census Tract 4380, Alameda County, California",3938,3698,3645,-240,-53,-293,-6.09,-1.43,-7.44,Alameda County
1400000US06001438100,"Census Tract 4381, Alameda County, California",8447,8131,7953,-316,-178,-494,-3.74,-2.19,-5.85,Alameda County
1400000US06001438201,"Census Tract 4382.01, Alameda County, California",4968,4761,4895,-207,134,-73,-4.17,2.81,-1.47,Alameda County
1400000US06001438203,"Census Tract 4382.03, Alameda County, California",4029,4042,4091,13,49,62,0.32,1.21,1.54,Alameda County
1400000US06001438204,"Census Tract 4382.04, Alameda County, California",5976,6053,6371,77,318,395,1.29,5.25,6.61,Alameda County
1400000US06001438300,"Census Tract 4383, Alameda County, California",3605,3817,3899,212,82,294,5.88,2.15,8.16,Alameda County
1400000US06001438400,"Census Tract 4384, Alameda County, California",2666,2654,2671,-12,17,5,-0.45,0.64,0.19,Alameda County
1400000US06001440100,"Census Tract 4401, Alameda County, California",2753,2788,2661,35,-127,-92,1.27,-4.56,-3.34,Alameda County
1400000US06001440200,"Census Tract 4402, Alameda County, California",6106,5729,5641,-377,-88,-465,-6.17,-1.54,-7.62,Alameda County
1400000US06001440301,"Census Tract 4403.01, Alameda County, California",7805,7116,7074,-689,-42,-731,-8.83,-0.59,-9.37,Alameda County
1400000US06001440304,"Census Tract 4403.04, Alameda County, California",5124,5014,4662,-110,-352,-462,-2.15,-7.02,-9.02,Alameda County
1400000US06001440305,"Census Tract 4403.05, Alameda County, California",4401,4125,4064,-276,-61,-337,-6.27,-1.48,-7.66,Alameda County
1400000US06001440306,"Census Tract 4403.06, Alameda County, California",4119,3975,3787,-144,-188,-332,-3.5,-4.73,-8.06,Alameda County
1400000US06001440307,"Census Tract 4403.07, Alameda County, California",4928,4813,4481,-115,-332,-447,-2.33,-6.9,-9.07,Alameda County
1400000US06001440308,"Census Tract 4403.08, Alameda County, California",6290,5886,6011,-404,125,-279,-6.42,2.12,-4.44,Alameda County
1400000US06001440331,"Census Tract 4403.31, Alameda County, California",3288,3099,3276,-189,177,-12,-5.75,5.71,-0.36,Alameda County
1400000US06001440332,"Census Tract 4403.32, Alameda County, California",3471,3352,3203,-119,-149,-268,-3.43,-4.45,-7.72,Alameda County
1400000US06001440333,"Census Tract 4403.33, Alameda County, California",2923,2816,2732,-107,-84,-191,-3.66,-2.98,-6.53,Alameda County
1400000US06001440334,"Census Tract 4403.34, Alameda County, California",4427,4165,4041,-262,-124,-386,-5.92,-2.98,-8.72,Alameda County
1400000US06001440336,"Census Tract 4403.36, Alameda County, California",4383,3979,4248,-404,269,-135,-9.22,6.76,-3.08,Alameda County
1400000US06001440337,"Census Tract 4403.37, Alameda County, California",2842,2796,2852,-46,56,10,-1.62,2,0.35,Alameda County
1400000US06001440338,"Census Tract 4403.38, Alameda County, California",4278,4133,4095,-145,-38,-183,-3.39,-0.92,-4.28,Alameda County
1400000US06001441100,"Census Tract 4411, Alameda County, California",4599,4650,4632,51,-18,33,1.11,-0.39,0.72,Alameda County
1400000US06001441200,"Census Tract 4412, Alameda County, California",6831,7029,7354,198,325,523,2.9,4.62,7.66,Alameda County
1400000US06001441301,"Census Tract 4413.01, Alameda County, California",3255,3268,3330,13,62,75,0.4,1.9,2.3,Alameda County
1400000US06001441302,"Census Tract 4413.02, Alameda County, California",5860,5802,5828,-58,26,-32,-0.99,0.45,-0.55,Alameda County
1400000US06001441401,"Census Tract 4414.01, Alameda County, California",7738,7891,7549,153,-342,-189,1.98,-4.33,-2.44,Alameda County
1400000US06001441402,"Census Tract 4414.02, Alameda County, California",5450,5508,5344,58,-164,-106,1.06,-2.98,-1.94,Alameda County
1400000US06001441501,"Census Tract 4415.01, Alameda County, California",6603,5937,5723,-666,-214,-880,-10.09,-3.6,-13.33,Alameda County
1400000US06001441503,"Census Tract 4415.03, Alameda County, California",7469,7662,7416,193,-246,-53,2.58,-3.21,-0.71,Alameda County
1400000US06001441521,"Census Tract 4415.21, Alameda County, California",6045,5993,6016,-52,23,-29,-0.86,0.38,-0.48,Alameda County
1400000US06001441522,"Census Tract 4415.22, Alameda County, California",5248,5291,5275,43,-16,27,0.82,-0.3,0.51,Alameda County
1400000US06001441523,"Census Tract 4415.23, Alameda County, California",4240,4334,4264,94,-70,24,2.22,-1.62,0.57,Alameda County
1400000US06001441524,"Census Tract 4415.24, Alameda County, California",4136,4245,4111,109,-134,-25,2.64,-3.16,-0.6,Alameda County
1400000US06001441525,"Census Tract 4415.25, Alameda County, California",807,1125,1603,318,478,796,39.41,42.49,98.64,Alameda County
1400000US06001441601,"Census Tract 4416.01, Alameda County, California",4788,4920,4774,132,-146,-14,2.76,-2.97,-0.29,Alameda County
1400000US06001441602,"Census Tract 4416.02, Alameda County, California",8010,7681,7509,-329,-172,-501,-4.11,-2.24,-6.25,Alameda County
1400000US06001441701,"Census Tract 4417.01, Alameda County, California",4382,4341,3884,-41,-457,-498,-0.94,-10.53,-11.36,Alameda County
1400000US06001441702,"Census Tract 4417.02, Alameda County, California",4630,4821,5037,191,216,407,4.13,4.48,8.79,Alameda County
1400000US06001441800,"Census Tract 4418, Alameda County, California",7661,6793,6209,-868,-584,-1452,-11.33,-8.6,-18.95,Alameda County
1400000US06001441921,"Census Tract 4419.21, Alameda County, California",3961,3813,3849,-148,36,-112,-3.74,0.94,-2.83,Alameda County
1400000US06001441923,"Census Tract 4419.23, Alameda County, California",6042,5782,5777,-260,-5,-265,-4.3,-0.09,-4.39,Alameda County
1400000US06001441924,"Census Tract 4419.24, Alameda County, California",7586,7597,7199,11,-398,-387,0.15,-5.24,-5.1,Alameda County
1400000US06001441926,"Census Tract 4419.26, Alameda County, California",4516,4374,4210,-142,-164,-306,-3.14,-3.75,-6.78,Alameda County
1400000US06001441927,"Census Tract 4419.27, Alameda County, California",4263,4431,4229,168,-202,-34,3.94,-4.56,-0.8,Alameda County
1400000US06001441928,"Census Tract 4419.28, Alameda County, California",3774,3760,3736,-14,-24,-38,-0.37,-0.64,-1.01,Alameda County
1400000US06001441929,"Census Tract 4419.29, Alameda County, California",3611,3365,3064,-246,-301,-547,-6.81,-8.95,-15.15,Alameda County
1400000US06001442000,"Census Tract 4420, Alameda County, California",3299,3128,2979,-171,-149,-320,-5.18,-4.76,-9.7,Alameda County
1400000US06001442100,"Census Tract 4421, Alameda County, California",5476,5283,5327,-193,44,-149,-3.52,0.83,-2.72,Alameda County
1400000US06001442200,"Census Tract 4422, Alameda County, California",7440,7426,7293,-14,-133,-147,-0.19,-1.79,-1.98,Alameda County
1400000US06001442301,"Census Tract 4423.01, Alameda County, California",5443,5549,5397,106,-152,-46,1.95,-2.74,-0.85,Alameda County
1400000US06001442302,"Census Tract 4423.02, Alameda County, California",6342,6225,6186,-117,-39,-156,-1.84,-0.63,-2.46,Alameda County
1400000US06001442400,"Census Tract 4424, Alameda County, California",6578,6432,6417,-146,-15,-161,-2.22,-0.23,-2.45,Alameda County
1400000US06001442501,"Census Tract 4425.01, Alameda County, California",3759,3516,3280,-243,-236,-479,-6.46,-6.71,-12.74,Alameda County
1400000US06001442502,"Census Tract 4425.02, Alameda County, California",3903,3713,3866,-190,153,-37,-4.87,4.12,-0.95,Alameda County
1400000US06001442601,"Census Tract 4426.01, Alameda County, California",4040,3857,3924,-183,67,-116,-4.53,1.74,-2.87,Alameda County
1400000US06001442602,"Census Tract 4426.02, Alameda County, California",5113,4819,4663,-294,-156,-450,-5.75,-3.24,-8.8,Alameda County
1400000US06001442700,"Census Tract 4427, Alameda County, California",3035,2962,3139,-73,177,104,-2.41,5.98,3.43,Alameda County
1400000US06001442800,"Census Tract 4428, Alameda County, California",2994,2973,3115,-21,142,121,-0.7,4.78,4.04,Alameda County
1400000US06001442900,"Census Tract 4429, Alameda County, California",8084,7544,7780,-540,236,-304,-6.68,3.13,-3.76,Alameda County
1400000US06001443001,"Census Tract 4430.01, Alameda County, California",2832,2764,2762,-68,-2,-70,-2.4,-0.07,-2.47,Alameda County
1400000US06001443002,"Census Tract 4430.02, Alameda County, California",6932,6688,6599,-244,-89,-333,-3.52,-1.33,-4.8,Alameda County
1400000US06001443102,"Census Tract 4431.02, Alameda County, California",5019,4906,4816,-113,-90,-203,-2.25,-1.83,-4.04,Alameda County
1400000US06001443103,"Census Tract 4431.03, Alameda County, California",4097,4111,4125,14,14,28,0.34,0.34,0.68,Alameda County
1400000US06001443104,"Census Tract 4431.04, Alameda County, California",5511,5723,5567,212,-156,56,3.85,-2.73,1.02,Alameda County
1400000US06001443105,"Census Tract 4431.05, Alameda County, California",4808,4738,4668,-70,-70,-140,-1.46,-1.48,-2.91,Alameda County
1400000US06001443200,"Census Tract 4432, Alameda County, California",4157,3847,3611,-310,-236,-546,-7.46,-6.13,-13.13,Alameda County
1400000US06001443301,"Census Tract 4433.01, Alameda County, California",4467,4313,4399,-154,86,-68,-3.45,1.99,-1.52,Alameda County
1400000US06001443321,"Census Tract 4433.21, Alameda County, California",3314,3290,3372,-24,82,58,-0.72,2.49,1.75,Alameda County
1400000US06001443322,"Census Tract 4433.22, Alameda County, California",3284,3219,3311,-65,92,27,-1.98,2.86,0.82,Alameda County
1400000US06001444100,"Census Tract 4441, Alameda County, California",7667,7875,7211,208,-664,-456,2.71,-8.43,-5.95,Alameda County
1400000US06001444200,"Census Tract 4442, Alameda County, California",7238,7058,6782,-180,-276,-456,-2.49,-3.91,-6.3,Alameda County
1400000US06001444301,"Census Tract 4443.01, Alameda County, California",3855,3841,3698,-14,-143,-157,-0.36,-3.72,-4.07,Alameda County
1400000US06001444303,"Census Tract 4443.03, Alameda County, California",0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,Alameda County
1400000US06001444304,"Census Tract 4443.04, Alameda County, California",5445,5824,6408,379,584,963,6.96,10.03,17.69,Alameda County
1400000US06001444400,"Census Tract 4444, Alameda County, California",5649,5563,5367,-86,-196,-282,-1.52,-3.52,-4.99,Alameda County
1400000US06001444500,"Census Tract 4445, Alameda County, California",7537,7013,6988,-524,-25,-549,-6.95,-0.36,-7.28,Alameda County
1400000US06001444601,"Census Tract 4446.01, Alameda County, California",6095,5974,6081,-121,107,-14,-1.99,1.79,-0.23,Alameda County
1400000US06001444602,"Census Tract 4446.02, Alameda County, California",4662,4667,4935,5,268,273,0.11,5.74,5.86,Alameda County
1400000US06001450101,"Census Tract 4501.01, Alameda County, California",6163,7108,6883,945,-225,720,15.33,-3.17,11.68,Alameda County
1400000US06001450102,"Census Tract 4501.02, Alameda County, California",6076,6701,7376,625,675,1300,10.29,10.07,21.4,Alameda County
1400000US06001450200,"Census Tract 4502, Alameda County, California",5297,5470,5272,173,-198,-25,3.27,-3.62,-0.47,Alameda County
1400000US06001450300,"Census Tract 4503, Alameda County, California",5239,5434,5374,195,-60,135,3.72,-1.1,2.58,Alameda County
1400000US06001450400,"Census Tract 4504, Alameda County, California",7757,8145,7886,388,-259,129,5,-3.18,1.66,Alameda County
1400000US06001450501,"Census Tract 4505.01, Alameda County, California",3097,3309,3400,212,91,303,6.85,2.75,9.78,Alameda County
1400000US06001450502,"Census Tract 4505.02, Alameda County, California",5811,6083,6266,272,183,455,4.68,3.01,7.83,Alameda County
1400000US06001450601,"Census Tract 4506.01, Alameda County, California",3645,3645,3666,0,21,21,0,0.58,0.58,Alameda County
1400000US06001450603,"Census Tract 4506.03, Alameda County, California",5070,5062,4897,-8,-165,-173,-0.16,-3.26,-3.41,Alameda County
1400000US06001450604,"Census Tract 4506.04, Alameda County, California",5345,5178,4993,-167,-185,-352,-3.12,-3.57,-6.59,Alameda County
1400000US06001450605,"Census Tract 4506.05, Alameda County, California",3815,3787,3814,-28,27,-1,-0.73,0.71,-0.03,Alameda County
1400000US06001450606,"Census Tract 4506.06, Alameda County, California",6059,6033,6028,-26,-5,-31,-0.43,-0.08,-0.51,Alameda County
1400000US06001450607,"Census Tract 4506.07, Alameda County, California",5360,5541,5182,181,-359,-178,3.38,-6.48,-3.32,Alameda County
1400000US06001450608,"Census Tract 4506.08, Alameda County, California",4773,4646,4658,-127,12,-115,-2.66,0.26,-2.41,Alameda County
1400000US06001450609,"Census Tract 4506.09, Alameda County, California",4988,4810,4928,-178,118,-60,-3.57,2.45,-1.2,Alameda County
1400000US06001450701,"Census Tract 4507.01, Alameda County, California",8399,8575,8738,176,163,339,2.1,1.9,4.04,Alameda County
1400000US06001450741,"Census Tract 4507.41, Alameda County, California",5936,5983,5742,47,-241,-194,0.79,-4.03,-3.27,Alameda County
1400000US06001450742,"Census Tract 4507.42, Alameda County, California",5419,5365,5495,-54,130,76,-1,2.42,1.4,Alameda County
