id,geo_id,county,mk_pop,pval_mk,slp_pop,pval_ols,coef_pop,pval_poisson,WUICLASS10_tract,WUIFLAG10_tract,NAME,estimate_2020,estimate_2021,estimate_2022,chg_20_21,chg_21_22,chg_20_22,pct_chg_20_21,pct_chg_21_22,pct_chg_20_22,tract_cnt
06085512308,1400000US06085512308,Santa Clara County,0.8181817531585693,2.7871131896972656e-4,176.8916083916081,4.6370139646018975e-6,0.02232198712410679,1.618625287872864e-124,Med_Dens_Interface,2,"Census Tract 5123.08, Santa Clara County, California",8661,8415,8460,-246,45,-201,-2.84,0.53,-2.32,408
06037408211,1400000US06037408211,Los Angeles County,0.15555556118488312,0.5915050506591797,-5.933333333333176,0.8382468131120495,-9.724400193489242e-4,0.49023611046506,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037106603,1400000US06037106603,Los Angeles County,0.27272725105285645,0.24372220039367676,38.304195804195615,0.00938582491962934,0.01168047458413305,1.2841922141780285e-15,High_Dens_Interface,2,"Census Tract 1066.03, Los Angeles County, California",3658,3646,3544,-12,-102,-114,-0.33,-2.8,-3.12,2498
06037910805,1400000US06037910805,Los Angeles County,0.6000000238418579,0.02004468441009521,58.115151515151354,0.00793061760096245,0.01261983148158062,7.458094852840891e-15,Med_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037189600,1400000US06037189600,Los Angeles County,0.2595495283603668,0.2714412212371826,14.377622377622302,0.20854317287795676,0.00387707824219145,0.00475406876367699,High_Dens_Interface,2,"Census Tract 1896, Los Angeles County, California",3825,3752,3693,-73,-59,-132,-1.91,-1.57,-3.45,2498
06037189400,1400000US06037189400,Los Angeles County,-0.333333283662796,0.14986075460910797,-18.51048951048958,0.12576434191988392,-0.00555411623802263,1.260760638764127e-4,High_Dens_Interface,2,"Census Tract 1894, Los Angeles County, California",3145,3135,3017,-10,-118,-128,-0.32,-3.76,-4.07,2498
06085504411,1400000US06085504411,Santa Clara County,0.727272629737854,0.00126898288726806,62.41608391608371,2.410817874862985e-4,0.01104334606805657,3.234987658538994e-23,High_Dens_Interface,2,"Census Tract 5044.11, Santa Clara County, California",6097,6006,5901,-91,-105,-196,-1.49,-1.75,-3.21,408
06059032011,1400000US06059032011,Orange County,-0.12121210992336272,0.6312218308448792,-10.594405594405664,0.15504994415730156,-0.00627938469188723,0.00204192667078029,Med_Dens_Intermix,1,"Census Tract 320.11, Orange County, California",1673,1737,1691,64,-46,18,3.83,-2.65,1.08,614
06059075605,1400000US06059075605,Orange County,0.42424237728118896,0.06410360336303711,48.61538461538445,0.03295739849308189,0.00839835407983207,2.1767765212164377e-14,High_Dens_Interface,2,"Census Tract 756.05, Orange County, California",6232,6145,5954,-87,-191,-278,-1.4,-3.11,-4.46,614
06059062641,1400000US06059062641,Orange County,0.45454540848731995,0.0467449426651001,69.56993006992998,0.02081978841913874,0.01397014122851333,4.747336960447901e-32,High_Dens_Interface,2,"Census Tract 626.41, Orange County, California",4941,4950,5377,9,427,436,0.18,8.63,8.82,614
06037800102,1400000US06037800102,Los Angeles County,-0.46666666865348816,0.07363827526569366,-63.15151515151516,0.12445662444918612,-0.00893326895593568,9.023343370801344e-12,Med_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037460501,1400000US06037460501,Los Angeles County,-0.6363635659217834,0.00493150250986218,-43.32867132867148,0.00457469326616146,-0.00774783932338914,4.280292386379003e-12,Med_Dens_Interface,2,"Census Tract 4605.01, Los Angeles County, California",5151,5345,5306,194,-39,155,3.77,-0.73,3.01,2498
06037920314,1400000US06037920314,Los Angeles County,0.666666567325592,0.00319194793701171,51.96503496503484,2.3625297043952705e-4,0.01766948207685842,2.349581349191445e-30,High_Dens_Interface,2,"Census Tract 9203.14, Los Angeles County, California",3200,3448,3368,248,-80,168,7.75,-2.32,5.25,2498
06037930200,1400000US06037930200,Los Angeles County,-0.644444465637207,0.0122660594061017,-52.04848484848484,0.00557269266845019,-0.08759926812815778,9.99526718533784e-82,Med_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037262303,1400000US06037262303,Los Angeles County,-0.06060605496168136,0.837011456489563,-10.311188811188943,0.33158428727013955,-0.003439167361903,0.02433265380720008,Med_Dens_Interface,2,"Census Tract 2623.03, Los Angeles County, California",2759,2817,2749,58,-68,-10,2.1,-2.41,-0.36,2498
06037800101,1400000US06037800101,Los Angeles County,0.727272629737854,0.00126898288726806,51.47902097902072,4.303201684714426e-5,0.00928984797923102,1.363024677814746e-16,Med_Dens_Interface,2,"Census Tract 8001.01, Los Angeles County, California",5751,5744,5734,-7,-10,-17,-0.12,-0.17,-0.3,2498
06059062642,1400000US06059062642,Orange County,-0.09090907871723176,0.7317017316818237,12.034965034964902,0.42313842768262544,0.00428843752388077,0.00659621113455238,High_Dens_Interface,2,"Census Tract 626.42, Orange County, California",3084,3125,3071,41,-54,-13,1.33,-1.73,-0.42,614
06085512312,1400000US06085512312,Santa Clara County,0.8787877559661865,9.28640365600586e-5,93.52447552447546,6.001164295669892e-7,0.02978067516347192,3.0485154544654256e-88,High_Dens_Interface,2,"Census Tract 5123.12, Santa Clara County, California",3649,3499,3493,-150,-6,-156,-4.11,-0.17,-4.28,408
06085503327,1400000US06085503327,Santa Clara County,-0.09090907871723176,0.7317017316818237,-7.954545454545546,0.7322257607499867,-0.00165110224914947,0.17054959486782192,High_Dens_Interface,2,"Census Tract 5033.27, Santa Clara County, California",4849,4525,4522,-324,-3,-327,-6.68,-0.07,-6.74,408
06085512039,1400000US06085512039,Santa Clara County,0.5757575035095215,0.01117479801177978,117.5524475524472,0.00716309234080165,0.02271449552070825,7.997508167364395e-85,High_Dens_Interface,2,"Census Tract 5120.39, Santa Clara County, California",6439,6160,6127,-279,-33,-312,-4.33,-0.54,-4.85,408
06085511500,1400000US06085511500,Santa Clara County,0.7333333492279053,0.00420749187469482,104.43030303030277,0.00372351357802549,0.01342302052474188,5.886146118131171e-27,Med_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408
06085512052,1400000US06085512052,Santa Clara County,0.42424237728118896,0.06410360336303711,46.86713286713281,0.08215977261255303,0.01135655178748884,2.7456902986387056e-18,High_Dens_Interface,2,"Census Tract 5120.52, Santa Clara County, California",4011,4060,4279,49,219,268,1.22,5.39,6.68,408
06085506802,1400000US06085506802,Santa Clara County,0.727272629737854,0.00126898288726806,110.2622377622376,5.298311553339917e-5,0.02031670280298951,1.678787536896501e-71,High_Dens_Interface,2,"Census Tract 5068.02, Santa Clara County, California",5897,5959,5885,62,-74,-12,1.05,-1.24,-0.2,408
06059001202,1400000US06059001202,Orange County,0.03030302748084068,0.9453299045562744,8.636363636363528,0.5045058222016283,0.00226788156567774,0.09421934896941726,High_Dens_Interface,2,"Census Tract 12.02, Orange County, California",3841,3902,3734,61,-168,-107,1.59,-4.31,-2.79,614
06059001301,1400000US06059001301,Orange County,0.6060605645179749,0.00748789310455322,74.13986013985986,8.111010911711672e-4,0.01136394440292757,5.156845864437887e-28,High_Dens_Intermix,1,"Census Tract 13.01, Orange County, California",6715,6936,6910,221,-26,195,3.29,-0.37,2.9,614
06059021827,1400000US06059021827,Orange County,-0.03030302748084068,0.9453298449516296,-22.804195804195956,0.1834088421138078,-0.0074379534175089,8.466259956785341e-7,Med_Dens_Interface,2,"Census Tract 218.27, Orange County, California",2623,2749,2896,126,147,273,4.8,5.35,10.41,614
06059021828,1400000US06059021828,Orange County,-0.03030302748084068,0.9453298449516296,0.01748251748227826,0.9986189759006546,4.063890316126258e-6,0.9974568010829412,High_Dens_Interface,2,"Census Tract 218.28, Orange County, California",4350,4352,4328,2,-24,-22,0.05,-0.55,-0.51,614
06073008346,1400000US06073008346,San Diego County,-0.727272629737854,0.00126895552966743,-81.39160839160859,7.224462585588532e-4,-0.01616252773950902,9.234813059511503e-43,High_Dens_Interface,2,"Census Tract 83.46, San Diego County, California",4380,4372,4332,-8,-40,-48,-0.18,-0.91,-1.1,737
06073019106,1400000US06073019106,San Diego County,0.24444444477558136,0.37109339237213135,157.49696969696933,0.03613766884161064,0.01749993277782725,2.4921930734399425e-51,Med_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737
06073020105,1400000US06073020105,San Diego County,0.27272725105285645,0.24372220039367676,61.17482517482503,0.07297866507562865,0.01601239591066456,2.7952147609192384e-32,High_Dens_Interface,2,"Census Tract 201.05, San Diego County, California",3658,3854,4087,196,233,429,5.36,6.05,11.73,737
06073016807,1400000US06073016807,San Diego County,0.5151514410972595,0.02364218235015869,65.33216783216764,0.00426897024540893,0.00882924074013501,1.0804239253597259e-19,Med_Dens_Interface,2,"Census Tract 168.07, San Diego County, California",8000,7837,7535,-163,-302,-465,-2.04,-3.85,-5.81,737
06073018904,1400000US06073018904,San Diego County,-0.2900847792625427,0.21600618958473208,-25.52447552447591,0.3132975546932846,-0.00422224384576143,8.653509483529027e-5,High_Dens_Interface,2,"Census Tract 189.04, San Diego County, California",5833,5972,6441,139,469,608,2.38,7.85,10.42,737
06073009400,1400000US06073009400,San Diego County,-0.5757575035095215,0.0111748119816184,-124.39160839160849,0.00171822162818072,-0.02417293484218047,2.998545429588409e-95,High_Dens_Interface,2,"Census Tract 94, San Diego County, California",4688,5066,4873,378,-193,185,8.06,-3.81,3.95,737
06073008312,1400000US06073008312,San Diego County,0.1515151411294937,0.5371338129043579,13.881118881118832,0.3303228532697846,0.003826946381067,0.00584994459950259,Med_Dens_Interface,2,"Census Tract 83.12, San Diego County, California",3657,3492,3386,-165,-106,-271,-4.51,-3.04,-7.41,737
06073016616,1400000US06073016616,San Diego County,0.1515151411294937,0.5371338129043579,-1.1328671328672808,0.942340262420022,-2.6913224524123834e-4,0.8346006564853018,High_Dens_Interface,2,"Census Tract 166.16, San Diego County, California",3873,4041,4021,168,-20,148,4.34,-0.49,3.82,737
06073017604,1400000US06073017604,San Diego County,0.8222222328186035,0.0012822151184082,109.7575757575756,1.1733311038702798e-4,0.01575598139016715,7.367938870607847e-33,Med_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737
06059062605,1400000US06059062605,Orange County,-0.787878692150116,4.7016970347613096e-4,-46.055944055944096,1.5102773887020056e-5,-0.01488230918843997,4.378212586782893e-23,High_Dens_Interface,2,"Census Tract 626.05, Orange County, California",2775,2946,2999,171,53,224,6.16,1.8,8.07,614
06059021824,1400000US06059021824,Orange County,0.03030302748084068,0.9453299045562744,0.951048951048875,0.8312978883413702,3.55045759373521e-4,0.8260727166206353,Med_Dens_Interface,2,"Census Tract 218.24, Orange County, California",2630,2650,2609,20,-41,-21,0.76,-1.55,-0.8,614
06073020106,1400000US06073020106,San Diego County,0,1,-0.5839160839161637,0.9740547701171934,-1.5806793363261107e-4,0.9085358625871346,Med_Dens_Interface,2,"Census Tract 201.06, San Diego County, California",3371,3606,3651,235,45,280,6.97,1.25,8.31,737
06073015100,1400000US06073015100,San Diego County,-0.13740858435630798,0.5824053287506104,-13.353146853147129,0.4629521743022106,-0.00265452647924766,0.02436238624695306,Med_Dens_Interface,2,"Census Tract 151, San Diego County, California",4870,5140,5118,270,-22,248,5.54,-0.43,5.09,737
06073016608,1400000US06073016608,San Diego County,0.484848439693451,0.03352415561676025,18.699300699300643,0.02249479470593766,0.00700956557482999,1.498752459139531e-5,High_Dens_Interface,2,"Census Tract 166.08, San Diego County, California",2760,2881,2641,121,-240,-119,4.38,-8.33,-4.31,737
06059021829,1400000US06059021829,Orange County,-0.12121210992336272,0.6312218308448792,-29.11888111888122,0.12218940395081486,-0.00558302808978493,1.4267751999518865e-6,Med_Dens_Interface,2,"Census Tract 218.29, Orange County, California",4842,4721,4531,-121,-190,-311,-2.5,-4.02,-6.42,614
06059062649,1400000US06059062649,Orange County,0.5649019479751587,0.0133446455001831,30.482517482517395,0.0056961978133471,0.00956275588604234,1.0829536452690386e-10,High_Dens_Interface,2,"Census Tract 626.49, Orange County, California",3150,3571,3459,421,-112,309,13.37,-3.14,9.81,614
06059032058,1400000US06059032058,Orange County,0.6060605645179749,0.00748789310455322,334.33216783216756,0.01154536475806783,0.04744428976863404,0,High_Dens_Interface,2,"Census Tract 320.58, Orange County, California",6966,7265,6887,299,-378,-79,4.29,-5.2,-1.13,614
06059032061,1400000US06059032061,Orange County,0.45454540848731995,0.0467449426651001,141.71328671328678,0.12352915252661964,0.0315723049998512,1.7064839405178981e-140,Med_Dens_Interface,2,"Census Tract 320.61, Orange County, California",6087,5772,5673,-315,-99,-414,-5.17,-1.72,-6.8,614
06073013409,1400000US06073013409,San Diego County,0.06060605496168136,0.837011456489563,8.24475524475513,0.6685528512487036,0.00149452563427045,0.1843718483072481,High_Dens_Interface,2,"Census Tract 134.09, San Diego County, California",5677,5938,6072,261,134,395,4.6,2.26,6.96,737
06073010111,1400000US06073010111,San Diego County,0.45454540848731995,0.0467449426651001,44.017482517482385,0.00927825298618316,0.01315715281442339,9.31865186162509e-20,High_Dens_Interface,2,"Census Tract 101.11, San Diego County, California",3724,3693,3733,-31,40,9,-0.83,1.08,0.24,737
06059075604,1400000US06059075604,Orange County,0.333333283662796,0.14986073970794678,30.370629370629175,0.28529360216562094,0.00401929663735305,2.9427478712421433e-5,Med_Dens_Interface,2,"Census Tract 756.04, Orange County, California",7364,7162,7039,-202,-123,-325,-2.74,-1.72,-4.41,614
06059042111,1400000US06059042111,Orange County,-0.5757575035095215,0.0111748119816184,-42.42307692307712,0.01122634596425942,-0.00698951200239204,7.47000105449134e-11,Med_Dens_Interface,2,"Census Tract 421.11, Orange County, California",5678,5632,5682,-46,50,4,-0.81,0.89,0.07,614
06059021924,1400000US06059021924,Orange County,-0.3030302822589874,0.1926162838935852,-26.29370629370647,0.04844916019682967,-0.00598565564069763,2.0990628443457367e-6,High_Dens_Interface,2,"Census Tract 219.24, Orange County, California",4398,4355,4403,-43,48,5,-0.98,1.1,0.11,614
06059062619,1400000US06059062619,Orange County,-0.787878692150116,4.7016970347613096e-4,-39.80419580419597,1.4829250961474614e-5,-0.0098903501241119,6.319548091746657e-14,High_Dens_Interface,2,"Census Tract 626.19, Orange County, California",3811,3875,3665,64,-210,-146,1.68,-5.42,-3.83,614
06059062620,1400000US06059062620,Orange County,0.42424237728118896,0.06410360336303711,39.69580419580398,0.05561454955944617,0.00804213465346454,1.4233283362108624e-11,High_Dens_Interface,2,"Census Tract 626.20, Orange County, California",4738,5004,5027,266,23,289,5.61,0.46,6.1,614
06059042203,1400000US06059042203,Orange County,0.8181817531585693,2.7871131896972656e-4,221.94055944055907,2.8973471920572735e-4,0.02875184977437527,1.151865410572757e-199,High_Dens_Interface,2,"Census Tract 422.03, Orange County, California",9313,9755,9291,442,-464,-22,4.75,-4.76,-0.24,614
06059021912,1400000US06059021912,Orange County,-0.42424237728118896,0.06410358101129532,-30.66433566433582,0.07595414521310864,-0.00663657204652551,6.890810448211112e-8,High_Dens_Interface,2,"Census Tract 219.12, Orange County, California",4716,4714,4812,-2,98,96,-0.04,2.08,2.04,614
06073010109,1400000US06073010109,San Diego County,0.787878692150116,4.701614379882813e-4,107.75174825174804,3.739706800924872e-6,0.02256323954478348,2.0957929242526217e-77,Med_Dens_Interface,2,"Census Tract 101.09, San Diego County, California",5304,5167,5228,-137,61,-76,-2.58,1.18,-1.43,737
06073010014,1400000US06073010014,San Diego County,0.42222222685813904,0.10740470886230467,222.23636363636376,0.10454620713676648,0.01153061781948534,7.099967131325247e-48,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737
06073016607,1400000US06073016607,San Diego County,0.363636314868927,0.11475670337677002,61.56993006992991,0.11640780369836594,0.00937514853158551,1.0521244564349916e-19,High_Dens_Interface,2,"Census Tract 166.07, San Diego County, California",6790,6734,6765,-56,31,-25,-0.82,0.46,-0.37,737
06037191110,1400000US06037191110,Los Angeles County,-0.24242421984672544,0.30367323756217957,-38.65384615384626,0.07163983262077675,-0.01084390006863985,9.951282965111032e-15,High_Dens_Interface,2,"Census Tract 1911.10, Los Angeles County, California",3634,3104,3584,-530,480,-50,-14.58,15.46,-1.38,2498
06037191201,1400000US06037191201,Los Angeles County,-0.12121210992336272,0.6312218308448792,-8.286713286713463,0.7555724156744059,-0.00176345640583759,0.1482982589656581,High_Dens_Interface,2,"Census Tract 1912.01, Los Angeles County, California",5088,5007,5729,-81,722,641,-1.59,14.42,12.6,2498
06037137402,1400000US06037137402,Los Angeles County,-0.1818181574344635,0.4506702423095703,-31.409090909091155,0.35226260962100064,-0.00568920944807668,4.312581101156461e-7,Med_Dens_Interface,2,"Census Tract 1374.02, Los Angeles County, California",5626,5598,5663,-28,65,37,-0.5,1.16,0.66,2498
06037900900,1400000US06037900900,Los Angeles County,0.6000000238418579,0.02004468441009521,68.0181818181819,0.00202226638880507,0.01808691351968351,7.580936277350836e-24,Low_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037920326,1400000US06037920326,Los Angeles County,0.06060605496168136,0.837011456489563,-4.601398601398747,0.860998272605042,-7.01647465066254e-4,0.4968384115489439,High_Dens_Interface,2,"Census Tract 9203.26, Los Angeles County, California",6166,6315,6464,149,149,298,2.42,2.36,4.83,2498
06037910403,1400000US06037910403,Los Angeles County,-0.6000000238418579,0.02004466950893402,-48.569696969697006,0.01163551566603946,-0.02089295700721681,6.071737594266172e-20,Low_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037599100,1400000US06037599100,Los Angeles County,0.1515151411294937,0.5371338129043579,14.545454545454543,0.07901795690923011,0.02905335655562522,8.633210151195635e-15,Med_Dens_Intermix,1,"Census Tract 5991, Los Angeles County, California",710,686,654,-24,-32,-56,-3.38,-4.66,-7.89,2498
